DATAFLOW,LAST UPDATE,freq,unit,month,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,LU,1989,372,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,LU,1990,344,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,LU,1991,383,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,LU,1992,405,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,LU,1993,394,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,LU,1994,361,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,LU,1995,429,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,LU,1996,469,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,LU,1997,436,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,LU,1998,385,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,LU,1999,426,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,LU,2000,416,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,LU,2001,418,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,LU,2002,414,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,LU,2003,424,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,LU,2004,435,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,LU,2005,413,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,LU,2006,454,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,LU,2007,427,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,LU,2008,442,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,LU,2009,429,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,LU,2010,445,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,LU,2011,469,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,LU,2012,512,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,LU,2013,516,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,LU,2014,500,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,LU,2015,478,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,LU,2016,468,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,LU,2017,481,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,LU,2018,501,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,LU,2019,564,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,LU,2020,493,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,LU,2021,534,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,LU,2022,548,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,LV,1996,1505,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,LV,1997,1263,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,LV,1998,1448,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,LV,1999,1481,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,LV,2000,1537,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,LV,2001,1495,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,LV,2002,1543,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,LV,2003,1619,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,LV,2004,1559,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,LV,2005,1774,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,LV,2006,1808,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,LV,2007,1804,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,LV,2008,1865,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,LV,2009,1581,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,LV,2010,1521,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,LV,2011,1459,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,LV,2012,1557,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,LV,2013,1593,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,LV,2014,1669,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,LV,2015,1694,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,LV,2016,1649,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,LV,2017,1559,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,LV,2018,1436,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,LV,2019,1454,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,LV,2020,1324,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,LV,2021,1375,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,LV,2022,1077,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,MC,2005,72,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,MD,2005,3202,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,MD,2006,3360,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,MD,2007,3339,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,MD,2008,3239,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,MD,2009,2972,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,MD,2010,3171,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,MD,2011,3331,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,MD,2012,3335,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,MD,2013,3151,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,MD,2020,2190,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,MD,2022,1839,p
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,ME,2005,605,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,ME,2006,606,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,ME,2007,659,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,ME,2008,686,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,ME,2009,692,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,ME,2010,645,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,ME,2011,570,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,ME,2012,632,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,ME,2013,632,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,ME,2014,669,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,ME,2015,601,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,ME,2016,636,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,ME,2017,590,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,ME,2018,559,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,ME,2019,625,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,ME,2020,594,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,ME,2021,594,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,ME,2022,577,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,MK,1994,2547,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,MK,1995,2647,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,MK,1996,2485,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,MK,1997,2223,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,MK,1998,2210,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,MK,1999,2068,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,MK,2000,2207,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,MK,2001,2079,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,MK,2002,2274,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,MK,2003,2021,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,MK,2004,1793,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,MK,2005,1698,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,MK,2006,1786,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,MK,2007,1737,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,MK,2008,1780,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,MK,2009,1875,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,MK,2010,1834,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,MK,2011,1797,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,MK,2012,1869,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,MK,2013,1871,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,MK,2014,1801,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,MK,2015,1709,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,MK,2016,1727,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,MK,2017,1774,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,MK,2018,1672,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,MK,2019,1499,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,MK,2020,1431,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,MK,2021,1534,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,MK,2022,1500,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,MT,1994,390,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,MT,1995,362,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,MT,1996,374,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,MT,1997,396,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,MT,1998,381,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,MT,1999,358,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,MT,2000,376,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,MT,2001,323,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,MT,2002,351,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,MT,2003,326,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,MT,2004,315,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,MT,2005,289,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,MT,2006,314,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,MT,2007,349,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,MT,2008,365,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,MT,2009,382,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,MT,2010,365,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,MT,2011,339,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,MT,2012,344,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,MT,2013,360,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,MT,2014,354,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,MT,2015,382,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,MT,2016,399,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,MT,2017,386,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,MT,2018,403,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,MT,2019,379,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,MT,2020,374,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,MT,2021,344,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,MT,2022,389,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,MT,2023,369,f
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,NL,1960,18063,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,NL,1961,19250,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,NL,1962,19515,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,NL,1963,19201,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,NL,1964,19266,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,NL,1965,18938,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,NL,1966,18072,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,NL,1967,18252,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,NL,1968,18062,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,NL,1969,18540,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,NL,1970,17826,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,NL,1971,17023,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,NL,1972,15915,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,NL,1973,14134,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,NL,1974,13903,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,NL,1975,12992,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,NL,1976,13552,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,NL,1977,13428,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,NL,1978,13371,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,NL,1979,13864,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,NL,1980,14342,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,NL,1981,13587,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,NL,1982,13562,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,NL,1983,13862,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,NL,1984,13994,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,NL,1985,14329,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,NL,1986,14187,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,NL,1987,14343,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,NL,1988,14760,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,NL,1989,15480,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,NL,1990,16028,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,NL,1991,15899,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,NL,1992,15260,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,NL,1993,15294,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,NL,1994,15766,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,NL,1995,15199,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,NL,1996,15508,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,NL,1997,14774,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,NL,1998,16008,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,NL,1999,15983,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,NL,2000,16996,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,NL,2001,16345,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,NL,2002,16011,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,NL,2003,15864,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,NL,2004,15613,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,NL,2005,14728,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,NL,2006,15005,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,NL,2007,14531,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,NL,2008,14556,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,NL,2009,14952,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,NL,2010,15436,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,NL,2011,14223,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,NL,2012,14204,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,NL,2013,13694,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,NL,2014,13907,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,NL,2015,13852,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,NL,2016,13529,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,NL,2017,13998,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,NL,2018,13581,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,NL,2019,13686,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,NL,2020,13555,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,NL,2021,14676,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,NL,2022,13223,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,NO,1960,4499,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,NO,1961,4766,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,NO,1962,4760,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,NO,1963,4701,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,NO,1964,4901,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,NO,1965,4956,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,NO,1966,4841,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,NO,1967,4841,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,NO,1968,5081,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,NO,1969,4883,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,NO,1970,4837,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,NO,1971,5015,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,NO,1972,4801,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,NO,1973,4575,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,NO,1974,4116,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,NO,1975,4036,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,NO,1976,4045,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,NO,1977,3702,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,NO,1978,3745,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,NO,1979,3753,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,NO,1980,3762,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,NO,1981,3695,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,NO,1982,3742,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,NO,1983,3694,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,NO,1984,3813,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,NO,1985,3878,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,NO,1986,3939,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,NO,1987,4121,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,NO,1988,4306,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,NO,1989,4599,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,NO,1990,4668,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,NO,1991,4399,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,NO,1992,4414,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,NO,1993,4434,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,NO,1994,4642,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,NO,1995,4613,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,NO,1996,4762,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,NO,1997,4204,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,NO,1998,4232,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,NO,1999,4318,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,NO,2000,4280,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,NO,2001,4153,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,NO,2002,4143,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,NO,2003,4258,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,NO,2004,4257,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,NO,2005,4197,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,NO,2006,4463,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,NO,2007,4407,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,NO,2008,4503,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,NO,2009,4807,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,NO,2010,4697,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,NO,2011,4494,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,NO,2012,4469,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,NO,2013,4393,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,NO,2014,4308,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,NO,2015,4202,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,NO,2016,4338,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,NO,2017,4215,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,NO,2018,3971,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,NO,2019,4006,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,NO,2020,3814,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M11,NO,2021,4167,
